scan_time,symbol,sector,industry,current_price,day_change_pct,52w_low,52w_high,distance_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20,latest_volume,volume_ratio,trend,trend_score,momentum_score,reversal_score,volume_score,risk_penalty,conviction_score,score,reasons
29.08.2026 at 02:41 AM IST,ORKLAINDIA,Unknown,Unknown,606.0,4.52,533.25,760.0,13.64,20.26,67.59,580.31,603.3,129942.95,407447.0,3.14,Bullish,30,20,15,15,0,80,80,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Close to 52W low with recovery potential, Strong volume expansion"
29.08.2026 at 02:41 AM IST,LICHSGFIN,Financial Services,Unknown,535.5,2.12,449.87,586.43,19.04,8.68,64.82,522.22,523.47,2661893.8,7375648.0,2.77,Bullish,30,20,15,15,0,80,80,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Close to 52W low with recovery potential, Strong volume expansion"
29.08.2026 at 02:41 AM IST,SINCLAIR,Unknown,Unknown,79.92,6.76,68.82,114.75,16.13,30.35,67.12,75.68,78.21,31451.7,143654.0,4.57,Bullish,30,20,15,15,0,80,80,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Close to 52W low with recovery potential, Strong volume expansion"
29.08.2026 at 02:41 AM IST,JSWDULUX,Consumer Durables,Unknown,3110.4,0.14,2626.09,3687.56,18.44,15.65,53.87,3072.13,3038.88,17336.4,22595.0,1.3,Bullish,30,20,15,10,0,75,75,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Close to 52W low with recovery potential, Volume expansion"
29.08.2026 at 02:41 AM IST,BALKRISIND,Automobile and Auto Components,Unknown,2352.1,1.01,1963.17,2765.38,19.81,14.94,51.79,2260.42,2286.1,376817.4,490664.0,1.3,Bullish,30,20,15,10,0,75,75,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Close to 52W low with recovery potential, Volume expansion"
29.08.2026 at 02:41 AM IST,ULTRACEMCO,Construction Materials,Unknown,11717.0,0.0,10118.47,12847.76,15.8,8.8,52.18,11566.02,11566.83,224174.25,319993.0,1.43,Bullish,30,20,15,10,0,75,75,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Close to 52W low with recovery potential, Volume expansion"
29.08.2026 at 02:41 AM IST,TRAVELFOOD,Consumer Services,Unknown,1333.9,3.58,1035.3,1470.9,28.84,9.31,51.32,1326.32,1243.34,142529.8,538246.0,3.78,Bullish,30,20,8,15,0,73,73,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Strong volume expansion"
29.08.2026 at 02:41 AM IST,CRISIL,Financial Services,Unknown,4703.2,4.21,3669.91,5038.99,28.16,6.66,67.47,4303.46,4282.45,47582.45,170325.0,3.58,Bullish,30,20,8,15,0,73,73,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Strong volume expansion"
29.08.2026 at 02:41 AM IST,BANARBEADS,Unknown,Unknown,119.51,6.94,96.05,164.7,24.42,27.44,63.07,111.54,115.85,5327.4,56286.0,10.57,Bullish,30,20,8,15,0,73,73,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Strong volume expansion"
29.08.2026 at 02:41 AM IST,STARPAPER,Unknown,Unknown,148.97,1.43,119.05,178.24,25.13,16.42,54.29,144.72,146.56,8688.4,18090.0,2.08,Bullish,30,20,8,15,0,73,73,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Strong volume expansion"
29.08.2026 at 02:41 AM IST,SBFC,Financial Services,Unknown,98.61,-2.5,79.6,123.0,23.88,19.83,63.17,92.72,95.67,2440963.0,6843021.0,2.8,Bullish,30,20,8,15,0,73,73,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Strong volume expansion"
29.08.2026 at 02:41 AM IST,ASIANHOTNR,Unknown,Unknown,312.05,1.74,247.5,402.55,26.08,22.48,55.79,305.55,305.89,50586.7,101028.0,2.0,Bullish,30,20,8,10,0,68,68,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Volume expansion"
29.08.2026 at 02:41 AM IST,JINDALSTEL,Metals & Mining,Unknown,1170.0,-0.46,941.61,1303.87,24.25,10.27,66.81,1079.89,1123.86,837023.95,1533812.0,1.83,Bullish,30,20,8,10,0,68,68,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Volume expansion"
29.08.2026 at 02:41 AM IST,MAHSEAMLES,Unknown,Unknown,642.05,0.86,500.7,690.0,28.23,6.95,68.96,602.19,584.57,210976.2,302076.0,1.43,Bullish,30,20,8,10,0,68,68,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Volume expansion"
29.08.2026 at 02:41 AM IST,UNITDSPR,Fast Moving Consumer Goods,Unknown,1522.0,-1.07,1201.55,1563.4,26.67,2.65,54.53,1449.62,1364.8,507722.15,717436.0,1.41,Bullish,30,20,8,10,0,68,68,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Volume expansion"
29.08.2026 at 02:41 AM IST,IMPAL,Unknown,Unknown,1108.1,2.37,909.5,1214.2,21.84,8.74,53.86,1097.59,1033.15,1772.25,2325.0,1.31,Bullish,30,20,8,10,0,68,68,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Volume expansion"
29.08.2026 at 02:41 AM IST,GKENERGY,Unknown,Unknown,139.65,4.36,86.85,238.63,60.8,41.48,63.06,135.98,132.56,817482.25,5842310.0,7.15,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,WENDT,Unknown,Unknown,8376.0,2.79,5833.99,10295.93,43.57,18.65,62.32,7955.17,7398.64,7249.9,14765.0,2.04,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,BAJEL,Unknown,Unknown,194.53,2.64,134.64,225.92,44.48,13.89,58.98,187.0,175.09,375491.0,780237.0,2.08,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,APOLSINHOT,Unknown,Unknown,1235.3,3.75,950.0,1476.9,30.03,16.36,54.39,1231.24,1215.24,1095.25,2414.0,2.2,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,SUPREMEIND,Capital Goods,Unknown,3585.0,1.27,3140.0,4596.8,14.17,22.01,56.36,3438.57,3551.54,171233.9,152254.0,0.89,Bullish,30,20,15,0,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Close to 52W low with recovery potential"
29.08.2026 at 02:41 AM IST,APLLTD,Unknown,Unknown,824.0,-0.1,626.48,983.37,31.53,16.21,53.58,809.2,779.55,125766.45,285845.0,2.27,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,SHIVATEX,Unknown,Unknown,170.97,-0.01,125.6,217.13,36.12,21.26,67.95,155.54,162.34,2772.8,6103.0,2.2,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,FMNL,Unknown,Unknown,10.62,4.84,6.74,14.22,57.57,25.32,69.04,9.75,9.31,37611.7,139763.0,3.72,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,SHREDIGCEM,Unknown,Unknown,77.91,3.49,53.9,100.8,44.55,22.71,68.99,73.73,76.06,79961.65,228970.0,2.86,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,GVPTECH,Unknown,Unknown,7.53,2.03,5.22,11.19,44.25,32.71,63.95,7.0,7.41,85487.2,501010.0,5.86,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,VIDHIING,Unknown,Unknown,350.1,2.67,258.6,406.59,35.38,13.89,65.94,307.74,313.76,50785.95,135580.0,2.67,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,VGUARD,Unknown,Unknown,331.5,0.56,287.43,390.34,15.33,15.07,58.5,311.95,320.26,1400602.85,284767.0,0.2,Bullish,30,20,15,0,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Close to 52W low with recovery potential"
29.08.2026 at 02:41 AM IST,ASTRAL,Capital Goods,Unknown,1529.2,0.2,1309.54,1765.92,16.77,13.41,58.01,1446.51,1504.88,971084.55,346093.0,0.36,Bullish,30,20,15,0,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Close to 52W low with recovery potential"
29.08.2026 at 02:41 AM IST,SINDHUTRAD,Unknown,Unknown,24.99,-1.23,17.64,32.74,41.67,23.67,54.42,24.91,23.58,1262694.9,3096938.0,2.45,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,NGIL,Unknown,Unknown,41.96,8.12,22.01,43.89,90.64,4.4,57.87,39.7,32.99,43764.15,124146.0,2.84,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,CASTROLIND,Oil Gas & Consumable Fuels,Unknown,185.27,-0.79,164.6,198.23,12.56,6.54,52.32,181.67,177.72,3298558.1,2163286.0,0.66,Bullish,30,20,15,0,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Close to 52W low with recovery potential"
29.08.2026 at 02:41 AM IST,NSLNISP,Metals & Mining,Unknown,44.99,8.57,33.01,53.75,36.29,16.3,60.72,43.11,42.18,9106209.2,86668492.0,9.52,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,ALMONDZ,Unknown,Unknown,16.15,9.57,10.68,22.1,51.22,26.92,66.94,13.67,15.01,188287.8,774942.0,4.12,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,BHEL,Capital Goods,Unknown,433.95,4.44,204.46,446.5,112.24,2.81,61.97,409.22,330.0,7884701.3,19967976.0,2.53,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,BIL,Unknown,Unknown,867.15,3.18,602.0,980.0,44.04,11.52,65.84,779.24,764.62,12617.15,35867.0,2.84,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,BLKASHYAP,Unknown,Unknown,56.47,2.39,40.32,73.0,40.05,22.64,59.1,54.85,52.22,518934.95,1090699.0,2.1,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,SPLIL,Unknown,Unknown,34.08,-0.18,20.2,45.2,68.71,24.6,63.36,31.4,31.59,11061.1,39293.0,3.55,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,BVCL,Unknown,Unknown,43.57,1.73,31.2,69.99,39.65,37.75,63.1,41.76,42.38,58033.85,320476.0,5.52,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,MOSCHIP,Unknown,Unknown,219.36,6.72,146.8,288.45,49.43,23.95,57.95,217.06,202.73,1925174.55,17473565.0,9.08,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,CANHLIFE,Financial Services,Unknown,156.89,1.96,105.72,166.25,48.4,5.63,63.82,146.7,141.31,763581.9,3945084.0,5.17,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,MEDANTA,Healthcare,Unknown,1508.9,3.43,955.66,1544.0,57.89,2.27,67.61,1375.38,1206.32,302235.2,1109587.0,3.67,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,JAIBALAJI,Unknown,Unknown,70.16,2.3,53.65,108.0,30.77,35.04,60.06,65.83,68.39,780616.4,1576419.0,2.02,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,INDIQUBE,Unknown,Unknown,191.06,-0.47,131.15,243.8,45.68,21.63,61.6,176.69,178.58,86586.0,205256.0,2.37,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,JTLIND,Unknown,Unknown,82.57,1.93,40.25,87.2,105.14,5.31,64.43,77.22,68.14,2799645.9,6724877.0,2.4,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,SALONA,Unknown,Unknown,268.09,2.32,200.0,320.0,34.04,16.22,56.86,256.06,264.48,1527.55,7827.0,5.12,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,SHREEPUSHK,Unknown,Unknown,452.25,0.02,272.45,481.5,65.99,6.07,65.91,405.67,368.82,85594.0,309322.0,3.61,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,SHYAMMETL,Capital Goods,Unknown,1042.4,0.18,742.73,1085.22,40.35,3.95,62.99,995.27,885.68,502910.85,2075025.0,4.13,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,ASHIMASYN,Unknown,Unknown,18.87,4.14,11.5,26.0,64.09,27.42,63.61,16.65,16.57,105627.05,263967.0,2.5,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,AUSOMENT,Unknown,Unknown,147.25,0.79,93.0,178.0,58.33,17.28,64.81,131.33,120.07,6223.3,13834.0,2.22,Bullish,30,20,0,15,0,65,65,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
29.08.2026 at 02:41 AM IST,DHARMAJ,Unknown,Unknown,270.8,0.46,210.65,376.85,28.55,28.14,52.69,265.14,253.8,94941.0,104452.0,1.1,Bullish,30,20,8,5,0,63,63,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Normal volume support"
29.08.2026 at 02:41 AM IST,HAPPSTMNDS,Unknown,Unknown,420.25,-6.16,327.04,574.71,28.5,26.88,54.94,381.81,400.2,2347761.55,4662895.0,1.99,Bullish,30,20,8,10,5,63,63,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Volume expansion, Sharp daily fall"
29.08.2026 at 02:41 AM IST,COCHINSHIP,Capital Goods,Unknown,1543.0,-0.26,1187.0,1970.73,29.99,21.7,64.53,1456.51,1518.04,1150524.2,1334290.0,1.16,Bullish,30,20,8,5,0,63,63,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Normal volume support"
29.08.2026 at 02:41 AM IST,ICICIBANK,Financial Services,Unknown,1443.0,0.91,1177.67,1467.63,22.53,1.68,59.49,1408.44,1343.76,9208679.3,11539716.0,1.25,Bullish,30,20,8,5,0,63,63,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Normal volume support"
29.08.2026 at 02:41 AM IST,JKPAPER,Unknown,Unknown,390.4,-1.55,301.69,440.18,29.41,11.31,55.3,370.83,356.03,327410.5,408338.0,1.25,Bullish,30,20,8,5,0,63,63,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Normal volume support"
29.08.2026 at 02:41 AM IST,PETRONET,Oil Gas & Consumable Fuels,Unknown,290.95,0.67,232.67,322.68,25.05,9.83,59.26,280.99,277.32,1936313.75,1988032.0,1.03,Bullish,30,20,8,5,0,63,63,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Normal volume support"
29.08.2026 at 02:41 AM IST,CDSL,Financial Services,Unknown,1410.8,-1.62,1106.21,1658.57,27.53,14.94,61.88,1351.73,1339.8,1376444.5,1543936.0,1.12,Bullish,30,20,8,5,0,63,63,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Normal volume support"
29.08.2026 at 02:41 AM IST,KFINTECH,Financial Services,Unknown,957.0,-2.0,774.46,1198.77,23.57,20.17,54.71,910.72,945.74,958163.1,1169583.0,1.22,Bullish,30,20,8,5,0,63,63,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Within 30% of 52W low, Normal volume support"
29.08.2026 at 02:41 AM IST,WONDERLA,Unknown,Unknown,542.25,5.08,453.13,656.29,19.67,17.38,73.48,483.49,505.23,240985.95,318827.0,1.32,Bullish,30,5,15,10,0,60,60,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Close to 52W low with recovery potential, Volume expansion"
29.08.2026 at 02:41 AM IST,WOCKPHARMA,Healthcare,Unknown,1962.0,4.25,1086.7,2422.3,80.55,19.0,56.57,1914.74,1564.46,669734.15,1210241.0,1.81,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,AAREYDRUGS,Unknown,Unknown,84.78,4.99,50.31,100.0,68.52,15.22,56.48,82.65,77.26,146406.1,192944.0,1.32,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,GUJTHEM,Unknown,Unknown,412.2,-2.03,225.05,479.0,83.16,13.95,66.35,374.38,361.75,266170.05,466950.0,1.75,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,HINDOILEXP,Unknown,Unknown,163.43,3.36,117.5,188.65,39.09,13.37,56.89,158.95,153.04,527767.85,821491.0,1.56,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,HINDCOPPER,Metals & Mining,Unknown,536.3,-3.55,225.18,758.83,138.17,29.33,50.64,511.24,508.08,17781063.15,24102873.0,1.36,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,ADOR,Unknown,Unknown,1541.9,0.7,833.68,1701.9,84.95,9.4,53.71,1414.31,1122.46,48072.9,73103.0,1.52,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,SGIL,Unknown,Unknown,597.85,1.94,420.0,632.14,42.35,5.42,56.8,585.81,542.38,15549.45,20282.0,1.3,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,SGMART,Unknown,Unknown,810.25,-3.81,313.1,860.6,158.78,5.85,66.26,686.41,511.27,346310.9,542016.0,1.57,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,GODREJPROP,Realty,Unknown,2069.4,1.69,1427.1,2340.69,45.01,11.59,54.24,2019.0,1863.01,596047.9,1142681.0,1.92,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,ETERNAL,Consumer Services,Unknown,328.5,0.46,212.6,368.45,54.52,10.84,66.39,296.41,272.99,25360813.5,34877860.0,1.38,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,ADANIENT,Metals & Mining,Unknown,3169.0,1.83,1752.22,3245.0,80.86,2.34,66.61,3068.56,2499.66,1114740.6,1793570.0,1.61,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,JSWSTEEL,Metals & Mining,Unknown,1337.5,-0.26,1016.46,1351.0,31.58,1.0,64.53,1263.35,1215.91,1763624.0,2647838.0,1.5,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,AHCL,Unknown,Unknown,15.6,3.24,9.08,17.27,71.84,9.7,60.58,15.18,13.92,2623740.45,4430962.0,1.69,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,IDBI,Financial Services,Unknown,92.24,-2.65,61.01,118.38,51.19,22.08,68.5,84.7,88.94,10665751.55,17091152.0,1.6,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,IVC,Unknown,Unknown,8.39,3.97,6.02,9.8,39.37,14.39,56.16,8.26,7.87,238246.9,335741.0,1.41,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,IFCI,Financial Services,Unknown,84.27,-1.37,46.23,95.8,82.28,12.04,66.37,76.6,63.01,27975622.4,44599176.0,1.59,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,IGPL,Unknown,Unknown,521.95,-0.36,311.6,541.0,67.51,3.52,66.41,458.12,405.96,132302.15,250151.0,1.89,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,JAYAGROGN,Unknown,Unknown,222.07,-0.53,144.96,252.8,53.19,12.15,51.48,216.17,200.25,13005.2,17966.0,1.38,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,IRISDOREME,Unknown,Unknown,57.93,0.14,26.35,60.2,119.85,3.77,69.48,49.14,37.83,1610098.2,2582866.0,1.6,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,GCSL,Unknown,Unknown,540.55,0.47,212.86,548.0,153.95,1.36,58.89,493.91,389.97,680028.6,1131181.0,1.66,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,VRAJ,Unknown,Unknown,127.19,3.69,93.0,159.99,36.76,20.5,58.69,123.34,125.04,19632.5,28735.0,1.46,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,JINDWORLD,Unknown,Unknown,36.83,5.71,17.85,42.4,106.33,13.14,55.45,34.18,28.98,11125349.6,14872279.0,1.34,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,DEVYANI,Consumer Services,Unknown,146.11,-2.18,91.55,191.0,59.6,23.5,65.69,123.03,122.94,7156697.55,10309728.0,1.44,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,THELEELA,Consumer Services,Unknown,553.8,0.18,384.5,576.0,44.03,3.85,67.74,499.74,442.44,823624.4,1130203.0,1.37,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,SHANTIGOLD,Unknown,Unknown,246.05,-7.52,155.0,280.75,58.74,12.36,53.11,226.39,210.42,2572217.9,8500484.0,3.3,Bullish,30,20,0,15,5,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Sharp daily fall"
29.08.2026 at 02:41 AM IST,ATALREAL,Unknown,Unknown,35.13,1.53,17.75,36.7,97.92,4.28,62.87,31.76,27.31,11614635.65,16250514.0,1.4,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,WABAG,Unknown,Unknown,2133.9,-0.99,1030.49,2248.02,107.08,5.08,61.91,2032.54,1509.54,616180.5,1166272.0,1.89,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,ORIENTCER,Unknown,Unknown,45.29,0.0,34.0,56.64,33.21,20.04,60.29,41.72,41.39,94120.15,150649.0,1.6,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,NIITLTD,Unknown,Unknown,102.94,-0.03,48.47,115.14,112.38,10.6,64.35,97.08,82.51,428837.75,611287.0,1.43,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,CARTRADE,Consumer Services,Unknown,3080.2,-1.97,1600.0,3290.5,92.51,6.39,65.07,2798.16,2382.81,377215.4,669508.0,1.77,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,RRKABEL,Capital Goods,Unknown,2830.1,0.69,1158.75,2983.8,144.24,5.15,61.12,2544.47,1808.59,409660.5,773963.0,1.89,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,SKIPPER,Unknown,Unknown,558.1,1.98,327.05,593.0,70.65,5.89,55.62,541.93,457.26,872151.75,1662168.0,1.91,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
29.08.2026 at 02:41 AM IST,PCJEWELLER,Unknown,Unknown,11.01,-1.96,7.47,15.38,47.39,28.41,66.41,9.66,9.63,248067066.65,332871058.0,1.34,Bullish,30,20,0,10,0,60,60,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion"
